,place_name,review,rating
9762,투썸플레이스 도봉보건소점,대화하기 좋아요,42
9763,투썸플레이스 도봉보건소점,가성비가 좋아요,
9764,투썸플레이스 도봉보건소점,집중하기 좋아요,
9765,투썸플레이스 도봉보건소점,화장실이 깨끗해요,
9766,투썸플레이스 도봉보건소점,주차하기 편해요,
9767,투썸플레이스 도봉보건소점,좌석이 편해요,
9768,투썸플레이스 도봉보건소점,음식이 맛있어요,
9769,투썸플레이스 도봉보건소점,매장이 넓어요,
9770,투썸플레이스 도봉보건소점,단체모임 하기 좋아요,
9771,투썸플레이스 도봉보건소점,특별한 날 가기 좋아요,
9772,투썸플레이스 도봉보건소점,재료가 신선해요,
9773,투썸플레이스 도봉보건소점,양이 많아요,
9774,투썸플레이스 도봉보건소점,혼밥하기 좋아요,
9775,디저트도본,커피가 맛있어요,66
9776,디저트도본,디저트가 맛있어요,100
9777,디저트도본,빵이 맛있어요,
9778,디저트도본,친절해요,39
9779,디저트도본,인테리어가 멋져요,
9780,디저트도본,매장이 청결해요,
9781,디저트도본,뷰가 좋아요,
9782,디저트도본,음료가 맛있어요,40
9783,디저트도본,사진이 잘 나와요,
9784,디저트도본,특별한 메뉴가 있어요,26
9785,디저트도본,대화하기 좋아요,
9786,디저트도본,가성비가 좋아요,
9787,디저트도본,집중하기 좋아요,
9788,디저트도본,화장실이 깨끗해요,
9789,디저트도본,주차하기 편해요,
9790,디저트도본,좌석이 편해요,
9791,디저트도본,음식이 맛있어요,
9792,디저트도본,매장이 넓어요,
9793,디저트도본,단체모임 하기 좋아요,
9794,디저트도본,특별한 날 가기 좋아요,
9795,디저트도본,재료가 신선해요,
9796,디저트도본,양이 많아요,
9797,디저트도본,혼밥하기 좋아요,
9798,투썸플레이스 쌍문중앙점,커피가 맛있어요,342
9799,투썸플레이스 쌍문중앙점,디저트가 맛있어요,225
9800,투썸플레이스 쌍문중앙점,빵이 맛있어요,
9801,투썸플레이스 쌍문중앙점,친절해요,118
9802,투썸플레이스 쌍문중앙점,인테리어가 멋져요,
9803,투썸플레이스 쌍문중앙점,매장이 청결해요,
9804,투썸플레이스 쌍문중앙점,뷰가 좋아요,
9805,투썸플레이스 쌍문중앙점,음료가 맛있어요,146
9806,투썸플레이스 쌍문중앙점,사진이 잘 나와요,
9807,투썸플레이스 쌍문중앙점,특별한 메뉴가 있어요,
9808,투썸플레이스 쌍문중앙점,대화하기 좋아요,
9809,투썸플레이스 쌍문중앙점,가성비가 좋아요,
9810,투썸플레이스 쌍문중앙점,집중하기 좋아요,96
9811,투썸플레이스 쌍문중앙점,화장실이 깨끗해요,
9812,투썸플레이스 쌍문중앙점,주차하기 편해요,
9813,투썸플레이스 쌍문중앙점,좌석이 편해요,
9814,투썸플레이스 쌍문중앙점,음식이 맛있어요,
9815,투썸플레이스 쌍문중앙점,매장이 넓어요,
9816,투썸플레이스 쌍문중앙점,단체모임 하기 좋아요,
9817,투썸플레이스 쌍문중앙점,특별한 날 가기 좋아요,
9818,투썸플레이스 쌍문중앙점,재료가 신선해요,
9819,투썸플레이스 쌍문중앙점,양이 많아요,
9820,투썸플레이스 쌍문중앙점,혼밥하기 좋아요,
9821,카미노커피로스터스,커피가 맛있어요,437
9822,카미노커피로스터스,디저트가 맛있어요,97
9823,카미노커피로스터스,빵이 맛있어요,
9824,카미노커피로스터스,친절해요,124
9825,카미노커피로스터스,인테리어가 멋져요,
9826,카미노커피로스터스,매장이 청결해요,83
9827,카미노커피로스터스,뷰가 좋아요,
9828,카미노커피로스터스,음료가 맛있어요,132
9829,카미노커피로스터스,사진이 잘 나와요,
9830,카미노커피로스터스,특별한 메뉴가 있어요,
9831,카미노커피로스터스,대화하기 좋아요,
9832,카미노커피로스터스,가성비가 좋아요,
9833,카미노커피로스터스,집중하기 좋아요,
9834,카미노커피로스터스,화장실이 깨끗해요,
9835,카미노커피로스터스,주차하기 편해요,
9836,카미노커피로스터스,좌석이 편해요,
9837,카미노커피로스터스,음식이 맛있어요,
9838,카미노커피로스터스,매장이 넓어요,
9839,카미노커피로스터스,단체모임 하기 좋아요,
9840,카미노커피로스터스,특별한 날 가기 좋아요,
9841,카미노커피로스터스,재료가 신선해요,
9842,카미노커피로스터스,양이 많아요,
9843,카미노커피로스터스,혼밥하기 좋아요,
9844,키블리 창동점,커피가 맛있어요,
9845,키블리 창동점,디저트가 맛있어요,
9846,키블리 창동점,빵이 맛있어요,
9847,키블리 창동점,친절해요,30
9848,키블리 창동점,인테리어가 멋져요,
9849,키블리 창동점,매장이 청결해요,46
9850,키블리 창동점,뷰가 좋아요,
9851,키블리 창동점,음료가 맛있어요,
9852,키블리 창동점,사진이 잘 나와요,
9853,키블리 창동점,특별한 메뉴가 있어요,
9854,키블리 창동점,대화하기 좋아요,
9855,키블리 창동점,가성비가 좋아요,
9856,키블리 창동점,집중하기 좋아요,
9857,키블리 창동점,화장실이 깨끗해요,
9858,키블리 창동점,주차하기 편해요,
9859,키블리 창동점,좌석이 편해요,
9860,키블리 창동점,음식이 맛있어요,22
9861,키블리 창동점,매장이 넓어요,
9862,키블리 창동점,단체모임 하기 좋아요,
9863,키블리 창동점,특별한 날 가기 좋아요,
9864,키블리 창동점,재료가 신선해요,
9865,키블리 창동점,양이 많아요,
9866,키블리 창동점,혼밥하기 좋아요,
9867,카페푸쿠푸쿠,커피가 맛있어요,5
9868,카페푸쿠푸쿠,디저트가 맛있어요,16
9869,카페푸쿠푸쿠,빵이 맛있어요,
9870,카페푸쿠푸쿠,친절해요,9
9871,카페푸쿠푸쿠,인테리어가 멋져요,
9872,카페푸쿠푸쿠,매장이 청결해요,4
9873,카페푸쿠푸쿠,뷰가 좋아요,
9874,카페푸쿠푸쿠,음료가 맛있어요,4
9875,카페푸쿠푸쿠,사진이 잘 나와요,
9876,카페푸쿠푸쿠,특별한 메뉴가 있어요,
9877,카페푸쿠푸쿠,대화하기 좋아요,
9878,카페푸쿠푸쿠,가성비가 좋아요,
9879,카페푸쿠푸쿠,집중하기 좋아요,
9880,카페푸쿠푸쿠,화장실이 깨끗해요,
9881,카페푸쿠푸쿠,주차하기 편해요,
9882,카페푸쿠푸쿠,좌석이 편해요,
9883,카페푸쿠푸쿠,음식이 맛있어요,
9884,카페푸쿠푸쿠,매장이 넓어요,
9885,카페푸쿠푸쿠,단체모임 하기 좋아요,
9886,카페푸쿠푸쿠,특별한 날 가기 좋아요,
9887,카페푸쿠푸쿠,재료가 신선해요,
9888,카페푸쿠푸쿠,양이 많아요,
9889,카페푸쿠푸쿠,혼밥하기 좋아요,
9890,키즈팡팡 쌍문점,커피가 맛있어요,
9891,키즈팡팡 쌍문점,디저트가 맛있어요,
9892,키즈팡팡 쌍문점,빵이 맛있어요,
9893,키즈팡팡 쌍문점,친절해요,117
9894,키즈팡팡 쌍문점,인테리어가 멋져요,
9895,키즈팡팡 쌍문점,매장이 청결해요,53
9896,키즈팡팡 쌍문점,뷰가 좋아요,
9897,키즈팡팡 쌍문점,음료가 맛있어요,
9898,키즈팡팡 쌍문점,사진이 잘 나와요,
9899,키즈팡팡 쌍문점,특별한 메뉴가 있어요,
9900,키즈팡팡 쌍문점,대화하기 좋아요,
9901,키즈팡팡 쌍문점,가성비가 좋아요,
9902,키즈팡팡 쌍문점,집중하기 좋아요,
9903,키즈팡팡 쌍문점,화장실이 깨끗해요,
9904,키즈팡팡 쌍문점,주차하기 편해요,
9905,키즈팡팡 쌍문점,좌석이 편해요,
9906,키즈팡팡 쌍문점,음식이 맛있어요,
9907,키즈팡팡 쌍문점,매장이 넓어요,
9908,키즈팡팡 쌍문점,단체모임 하기 좋아요,
9909,키즈팡팡 쌍문점,특별한 날 가기 좋아요,
9910,키즈팡팡 쌍문점,재료가 신선해요,
9911,키즈팡팡 쌍문점,양이 많아요,
9912,키즈팡팡 쌍문점,혼밥하기 좋아요,
9913,무수울카페,커피가 맛있어요,143
9914,무수울카페,디저트가 맛있어요,
9915,무수울카페,빵이 맛있어요,
9916,무수울카페,친절해요,84
9917,무수울카페,인테리어가 멋져요,63
9918,무수울카페,매장이 청결해요,
9919,무수울카페,뷰가 좋아요,71
9920,무수울카페,음료가 맛있어요,64
9921,무수울카페,사진이 잘 나와요,
9922,무수울카페,특별한 메뉴가 있어요,
9923,무수울카페,대화하기 좋아요,
9924,무수울카페,가성비가 좋아요,
9925,무수울카페,집중하기 좋아요,
9926,무수울카페,화장실이 깨끗해요,
9927,무수울카페,주차하기 편해요,
9928,무수울카페,좌석이 편해요,
9929,무수울카페,음식이 맛있어요,
9930,무수울카페,매장이 넓어요,
9931,무수울카페,단체모임 하기 좋아요,
9932,무수울카페,특별한 날 가기 좋아요,
9933,무수울카페,재료가 신선해요,
9934,무수울카페,양이 많아요,
9935,무수울카페,혼밥하기 좋아요,
9936,커피스미스 도봉역점,커피가 맛있어요,71
9937,커피스미스 도봉역점,디저트가 맛있어요,26
9938,커피스미스 도봉역점,빵이 맛있어요,
9939,커피스미스 도봉역점,친절해요,44
9940,커피스미스 도봉역점,인테리어가 멋져요,
9941,커피스미스 도봉역점,매장이 청결해요,24
9942,커피스미스 도봉역점,뷰가 좋아요,
9943,커피스미스 도봉역점,음료가 맛있어요,32
9944,커피스미스 도봉역점,사진이 잘 나와요,
9945,커피스미스 도봉역점,특별한 메뉴가 있어요,
9946,커피스미스 도봉역점,대화하기 좋아요,
9947,커피스미스 도봉역점,가성비가 좋아요,
9948,커피스미스 도봉역점,집중하기 좋아요,
9949,커피스미스 도봉역점,화장실이 깨끗해요,
9950,커피스미스 도봉역점,주차하기 편해요,
9951,커피스미스 도봉역점,좌석이 편해요,
9952,커피스미스 도봉역점,음식이 맛있어요,
9953,커피스미스 도봉역점,매장이 넓어요,
9954,커피스미스 도봉역점,단체모임 하기 좋아요,
9955,커피스미스 도봉역점,특별한 날 가기 좋아요,
9956,커피스미스 도봉역점,재료가 신선해요,
9957,커피스미스 도봉역점,양이 많아요,
9958,커피스미스 도봉역점,혼밥하기 좋아요,
9959,창포원북카페 비상,커피가 맛있어요,75
9960,창포원북카페 비상,디저트가 맛있어요,
9961,창포원북카페 비상,빵이 맛있어요,
9962,창포원북카페 비상,친절해요,39
9963,창포원북카페 비상,인테리어가 멋져요,
9964,창포원북카페 비상,매장이 청결해요,
9965,창포원북카페 비상,뷰가 좋아요,63
9966,창포원북카페 비상,음료가 맛있어요,25
9967,창포원북카페 비상,사진이 잘 나와요,
9968,창포원북카페 비상,특별한 메뉴가 있어요,
9969,창포원북카페 비상,대화하기 좋아요,34
9970,창포원북카페 비상,가성비가 좋아요,
9971,창포원북카페 비상,집중하기 좋아요,
9972,창포원북카페 비상,화장실이 깨끗해요,
9973,창포원북카페 비상,주차하기 편해요,
9974,창포원북카페 비상,좌석이 편해요,
9975,창포원북카페 비상,음식이 맛있어요,
9976,창포원북카페 비상,매장이 넓어요,
9977,창포원북카페 비상,단체모임 하기 좋아요,
9978,창포원북카페 비상,특별한 날 가기 좋아요,
9979,창포원북카페 비상,재료가 신선해요,
9980,창포원북카페 비상,양이 많아요,
9981,창포원북카페 비상,혼밥하기 좋아요,
9982,카페고르,커피가 맛있어요,49
9983,카페고르,디저트가 맛있어요,31
9984,카페고르,빵이 맛있어요,
9985,카페고르,친절해요,
9986,카페고르,인테리어가 멋져요,41
9987,카페고르,매장이 청결해요,
9988,카페고르,뷰가 좋아요,
9989,카페고르,음료가 맛있어요,28
9990,카페고르,사진이 잘 나와요,
9991,카페고르,특별한 메뉴가 있어요,20
9992,카페고르,대화하기 좋아요,
9993,카페고르,가성비가 좋아요,
9994,카페고르,집중하기 좋아요,
9995,카페고르,화장실이 깨끗해요,
9996,카페고르,주차하기 편해요,
9997,카페고르,좌석이 편해요,
9998,카페고르,음식이 맛있어요,
9999,카페고르,매장이 넓어요,
10000,카페고르,단체모임 하기 좋아요,
10001,카페고르,특별한 날 가기 좋아요,
10002,카페고르,재료가 신선해요,
10003,카페고르,양이 많아요,
10004,카페고르,혼밥하기 좋아요,
10005,마이림,커피가 맛있어요,16
10006,마이림,디저트가 맛있어요,75
10007,마이림,빵이 맛있어요,
10008,마이림,친절해요,
10009,마이림,인테리어가 멋져요,25
10010,마이림,매장이 청결해요,
10011,마이림,뷰가 좋아요,
10012,마이림,음료가 맛있어요,19
10013,마이림,사진이 잘 나와요,
10014,마이림,특별한 메뉴가 있어요,23
10015,마이림,대화하기 좋아요,
10016,마이림,가성비가 좋아요,
10017,마이림,집중하기 좋아요,
10018,마이림,화장실이 깨끗해요,
10019,마이림,주차하기 편해요,
10020,마이림,좌석이 편해요,
10021,마이림,음식이 맛있어요,
10022,마이림,매장이 넓어요,
10023,마이림,단체모임 하기 좋아요,
10024,마이림,특별한 날 가기 좋아요,
10025,마이림,재료가 신선해요,
10026,마이림,양이 많아요,
10027,마이림,혼밥하기 좋아요,
10028,라라브레드 공릉점,커피가 맛있어요,330
10029,라라브레드 공릉점,디저트가 맛있어요,666
10030,라라브레드 공릉점,빵이 맛있어요,
10031,라라브레드 공릉점,친절해요,256
10032,라라브레드 공릉점,인테리어가 멋져요,
10033,라라브레드 공릉점,매장이 청결해요,188
10034,라라브레드 공릉점,뷰가 좋아요,
10035,라라브레드 공릉점,음료가 맛있어요,
10036,라라브레드 공릉점,사진이 잘 나와요,
10037,라라브레드 공릉점,특별한 메뉴가 있어요,327
10038,라라브레드 공릉점,대화하기 좋아요,
10039,라라브레드 공릉점,가성비가 좋아요,
10040,라라브레드 공릉점,집중하기 좋아요,
10041,라라브레드 공릉점,화장실이 깨끗해요,
10042,라라브레드 공릉점,주차하기 편해요,
10043,라라브레드 공릉점,좌석이 편해요,
10044,라라브레드 공릉점,음식이 맛있어요,
10045,라라브레드 공릉점,매장이 넓어요,
10046,라라브레드 공릉점,단체모임 하기 좋아요,
10047,라라브레드 공릉점,특별한 날 가기 좋아요,
10048,라라브레드 공릉점,재료가 신선해요,
