,place_name,review,rating,0
6351,하루노유키,친절해요,54.0,True
6355,하루노유키,음료가 맛있어요,48.0,True
6357,하루노유키,특별한 메뉴가 있어요,63.0,True
6371,마크69,커피가 맛있어요,115.0,True
6372,마크69,디저트가 맛있어요,49.0,True
6375,마크69,인테리어가 멋져요,104.0,True
6378,마크69,음료가 맛있어요,53.0,True
6381,마크69,대화하기 좋아요,46.0,True
6397,맛차차,친절해요,29.0,True
6398,맛차차,인테리어가 멋져요,24.0,True
6400,맛차차,뷰가 좋아요,31.0,True
6401,맛차차,음료가 맛있어요,40.0,True
6403,맛차차,특별한 메뉴가 있어요,31.0,True
6417,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
6420,아이오쓰리 성수사거리점,친절해요,76.0,True
6421,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
6422,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
6424,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
6440,브라운팟,커피가 맛있어요,190.0,True
6441,브라운팟,디저트가 맛있어요,188.0,True
6443,브라운팟,친절해요,90.0,True
6447,브라운팟,음료가 맛있어요,65.0,True
6449,브라운팟,특별한 메뉴가 있어요,58.0,True
6463,플디 성수점,커피가 맛있어요,26.0,True
6464,플디 성수점,디저트가 맛있어요,68.0,True
6466,플디 성수점,친절해요,27.0,True
6470,플디 성수점,음료가 맛있어요,22.0,True
6472,플디 성수점,특별한 메뉴가 있어요,24.0,True
6487,카페노티드 피치스,디저트가 맛있어요,954.0,True
6489,카페노티드 피치스,친절해요,231.0,True
6490,카페노티드 피치스,인테리어가 멋져요,480.0,True
6494,카페노티드 피치스,사진이 잘 나와요,244.0,True
6495,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
6532,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
6533,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
6535,비엔나커피하우스 서울숲역점,친절해요,49.0,True
6539,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
6542,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
6555,훔볼트,커피가 맛있어요,239.0,True
6556,훔볼트,디저트가 맛있어요,251.0,True
6559,훔볼트,인테리어가 멋져요,128.0,True
6560,훔볼트,매장이 청결해요,71.0,True
6562,훔볼트,음료가 맛있어요,91.0,True
6578,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
6581,업사이드커피 뚝섬점,친절해요,53.0,True
6583,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
6585,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
6587,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
6601,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
6602,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
6605,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
6606,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
6608,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
6624,카페온화 성수점,커피가 맛있어요,31.0,True
6625,카페온화 성수점,디저트가 맛있어요,42.0,True
6629,카페온화 성수점,매장이 청결해요,23.0,True
6631,카페온화 성수점,음료가 맛있어요,20.0,True
6639,카페온화 성수점,좌석이 편해요,18.0,True
6647,오우드,커피가 맛있어요,262.0,True
6648,오우드,디저트가 맛있어요,323.0,True
6651,오우드,인테리어가 멋져요,192.0,True
6652,오우드,매장이 청결해요,118.0,True
6654,오우드,음료가 맛있어요,122.0,True
6670,카페노티드 성수,커피가 맛있어요,249.0,True
6671,카페노티드 성수,디저트가 맛있어요,1978.0,True
6673,카페노티드 성수,친절해요,537.0,True
6675,카페노티드 성수,매장이 청결해요,334.0,True
6679,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
6693,하루노유키,커피가 맛있어요,47.0,True
6695,하루노유키,빵이 맛있어요,98.0,True
6696,하루노유키,친절해요,54.0,True
6700,하루노유키,음료가 맛있어요,48.0,True
6702,하루노유키,특별한 메뉴가 있어요,63.0,True
6716,마크69,커피가 맛있어요,115.0,True
6717,마크69,디저트가 맛있어요,49.0,True
6720,마크69,인테리어가 멋져요,104.0,True
6723,마크69,음료가 맛있어요,53.0,True
6726,마크69,대화하기 좋아요,46.0,True
6742,맛차차,친절해요,29.0,True
6743,맛차차,인테리어가 멋져요,24.0,True
6745,맛차차,뷰가 좋아요,31.0,True
6746,맛차차,음료가 맛있어요,40.0,True
6748,맛차차,특별한 메뉴가 있어요,31.0,True
6762,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
6765,아이오쓰리 성수사거리점,친절해요,76.0,True
6766,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
6767,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
6769,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
6785,브라운팟,커피가 맛있어요,190.0,True
6786,브라운팟,디저트가 맛있어요,188.0,True
6788,브라운팟,친절해요,90.0,True
6792,브라운팟,음료가 맛있어요,65.0,True
6794,브라운팟,특별한 메뉴가 있어요,58.0,True
6808,플디 성수점,커피가 맛있어요,26.0,True
6809,플디 성수점,디저트가 맛있어요,68.0,True
6811,플디 성수점,친절해요,27.0,True
6815,플디 성수점,음료가 맛있어요,22.0,True
6817,플디 성수점,특별한 메뉴가 있어요,24.0,True
6832,카페노티드 피치스,디저트가 맛있어요,954.0,True
6834,카페노티드 피치스,친절해요,231.0,True
6835,카페노티드 피치스,인테리어가 멋져요,480.0,True
6839,카페노티드 피치스,사진이 잘 나와요,244.0,True
6840,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
6877,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
6878,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
6880,비엔나커피하우스 서울숲역점,친절해요,49.0,True
6884,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
6887,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
6900,훔볼트,커피가 맛있어요,239.0,True
6901,훔볼트,디저트가 맛있어요,251.0,True
6904,훔볼트,인테리어가 멋져요,128.0,True
6905,훔볼트,매장이 청결해요,71.0,True
6907,훔볼트,음료가 맛있어요,91.0,True
6923,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
6926,업사이드커피 뚝섬점,친절해요,53.0,True
6928,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
6930,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
6932,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
6946,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
6947,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
6950,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
6951,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
6953,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
6969,카페온화 성수점,커피가 맛있어요,31.0,True
6970,카페온화 성수점,디저트가 맛있어요,42.0,True
6974,카페온화 성수점,매장이 청결해요,23.0,True
6976,카페온화 성수점,음료가 맛있어요,20.0,True
6984,카페온화 성수점,좌석이 편해요,18.0,True
6992,오우드,커피가 맛있어요,262.0,True
6993,오우드,디저트가 맛있어요,323.0,True
6996,오우드,인테리어가 멋져요,192.0,True
6997,오우드,매장이 청결해요,118.0,True
6999,오우드,음료가 맛있어요,122.0,True
7015,카페노티드 성수,커피가 맛있어요,249.0,True
7016,카페노티드 성수,디저트가 맛있어요,1978.0,True
7018,카페노티드 성수,친절해요,537.0,True
7020,카페노티드 성수,매장이 청결해요,334.0,True
7024,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
7038,하루노유키,커피가 맛있어요,47.0,True
7040,하루노유키,빵이 맛있어요,98.0,True
7041,하루노유키,친절해요,54.0,True
7045,하루노유키,음료가 맛있어요,48.0,True
7047,하루노유키,특별한 메뉴가 있어요,63.0,True
7061,마크69,커피가 맛있어요,115.0,True
7062,마크69,디저트가 맛있어요,49.0,True
7065,마크69,인테리어가 멋져요,104.0,True
7068,마크69,음료가 맛있어요,53.0,True
7071,마크69,대화하기 좋아요,46.0,True
7087,맛차차,친절해요,29.0,True
7088,맛차차,인테리어가 멋져요,24.0,True
7090,맛차차,뷰가 좋아요,31.0,True
7091,맛차차,음료가 맛있어요,40.0,True
7093,맛차차,특별한 메뉴가 있어요,31.0,True
7107,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
7110,아이오쓰리 성수사거리점,친절해요,76.0,True
7111,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
7112,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
7114,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
7130,브라운팟,커피가 맛있어요,190.0,True
7131,브라운팟,디저트가 맛있어요,188.0,True
7133,브라운팟,친절해요,90.0,True
7137,브라운팟,음료가 맛있어요,65.0,True
7139,브라운팟,특별한 메뉴가 있어요,58.0,True
7153,플디 성수점,커피가 맛있어요,26.0,True
7154,플디 성수점,디저트가 맛있어요,68.0,True
7156,플디 성수점,친절해요,27.0,True
7160,플디 성수점,음료가 맛있어요,22.0,True
7162,플디 성수점,특별한 메뉴가 있어요,24.0,True
7177,카페노티드 피치스,디저트가 맛있어요,954.0,True
7179,카페노티드 피치스,친절해요,231.0,True
7180,카페노티드 피치스,인테리어가 멋져요,480.0,True
7184,카페노티드 피치스,사진이 잘 나와요,244.0,True
7185,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
7222,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
7223,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
7225,비엔나커피하우스 서울숲역점,친절해요,49.0,True
7229,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
7232,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
7245,훔볼트,커피가 맛있어요,239.0,True
7246,훔볼트,디저트가 맛있어요,251.0,True
7249,훔볼트,인테리어가 멋져요,128.0,True
7250,훔볼트,매장이 청결해요,71.0,True
7252,훔볼트,음료가 맛있어요,91.0,True
7268,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
7271,업사이드커피 뚝섬점,친절해요,53.0,True
7273,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
7275,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
7277,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
7291,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
7292,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
7295,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
7296,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
7298,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
7314,카페온화 성수점,커피가 맛있어요,31.0,True
7315,카페온화 성수점,디저트가 맛있어요,42.0,True
7319,카페온화 성수점,매장이 청결해요,23.0,True
7321,카페온화 성수점,음료가 맛있어요,20.0,True
7329,카페온화 성수점,좌석이 편해요,18.0,True
7337,오우드,커피가 맛있어요,262.0,True
7338,오우드,디저트가 맛있어요,323.0,True
7341,오우드,인테리어가 멋져요,192.0,True
7342,오우드,매장이 청결해요,118.0,True
7344,오우드,음료가 맛있어요,122.0,True
7360,카페노티드 성수,커피가 맛있어요,249.0,True
7361,카페노티드 성수,디저트가 맛있어요,1978.0,True
7363,카페노티드 성수,친절해요,537.0,True
7365,카페노티드 성수,매장이 청결해요,334.0,True
7369,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
7383,하루노유키,커피가 맛있어요,47.0,True
7385,하루노유키,빵이 맛있어요,98.0,True
7386,하루노유키,친절해요,54.0,True
7390,하루노유키,음료가 맛있어요,48.0,True
7392,하루노유키,특별한 메뉴가 있어요,63.0,True
7406,마크69,커피가 맛있어요,115.0,True
7407,마크69,디저트가 맛있어요,49.0,True
7410,마크69,인테리어가 멋져요,104.0,True
7413,마크69,음료가 맛있어요,53.0,True
7416,마크69,대화하기 좋아요,46.0,True
7432,맛차차,친절해요,29.0,True
7433,맛차차,인테리어가 멋져요,24.0,True
7435,맛차차,뷰가 좋아요,31.0,True
7436,맛차차,음료가 맛있어요,40.0,True
7438,맛차차,특별한 메뉴가 있어요,31.0,True
7452,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
7455,아이오쓰리 성수사거리점,친절해요,76.0,True
7456,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
7457,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
7459,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
7475,브라운팟,커피가 맛있어요,190.0,True
7476,브라운팟,디저트가 맛있어요,188.0,True
7478,브라운팟,친절해요,90.0,True
7482,브라운팟,음료가 맛있어요,65.0,True
7484,브라운팟,특별한 메뉴가 있어요,58.0,True
7498,플디 성수점,커피가 맛있어요,26.0,True
7499,플디 성수점,디저트가 맛있어요,68.0,True
7501,플디 성수점,친절해요,27.0,True
7505,플디 성수점,음료가 맛있어요,22.0,True
7507,플디 성수점,특별한 메뉴가 있어요,24.0,True
7522,카페노티드 피치스,디저트가 맛있어요,954.0,True
7524,카페노티드 피치스,친절해요,231.0,True
7525,카페노티드 피치스,인테리어가 멋져요,480.0,True
7529,카페노티드 피치스,사진이 잘 나와요,244.0,True
7530,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
7567,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
7568,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
7570,비엔나커피하우스 서울숲역점,친절해요,49.0,True
7574,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
7577,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
7590,훔볼트,커피가 맛있어요,239.0,True
7591,훔볼트,디저트가 맛있어요,251.0,True
7594,훔볼트,인테리어가 멋져요,128.0,True
7595,훔볼트,매장이 청결해요,71.0,True
7597,훔볼트,음료가 맛있어요,91.0,True
7613,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
7616,업사이드커피 뚝섬점,친절해요,53.0,True
7618,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
7620,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
7622,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
7636,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
7637,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
